GEO CODE,STATE,JURISDICTION NAME,PPRN FY2012
559063,WI,La Crosse County,"$77,785 "
559065,WI,Lafayette County,"$40,226 "
559067,WI,Langlade County,"$47,217 "
559069,WI,Lincoln County,"$55,092 "
559071,WI,Manitowoc County,"$157,334 "
559073,WI,Marathon County,"$119,986 "
559075,WI,Marinette County,"$87,033 "
559077,WI,Marquette County,"$28,856 "
559078,WI,Menominee County,"$28,944 "
559079,WI,Milwaukee County,"$304,606 "
559081,WI,Monroe County,"$106,009 "
559083,WI,Oconto County,"$64,775 "
559085,WI,Oneida County,"$63,148 "
559087,WI,Outagamie County,"$139,269 "
559089,WI,Ozaukee County,"$80,284 "
559091,WI,Pepin County,"$16,217 "
559093,WI,Pierce County,"$71,065 "
559095,WI,Polk County,"$76,862 "
559097,WI,Portage County,"$137,369 "
559099,WI,Price County,"$35,840 "
559101,WI,Racine County,"$135,823 "
559103,WI,Richland County,"$44,391 "
559105,WI,Rock County,"$91,416 "
559107,WI,Rusk County,"$36,905 "
559109,WI,St. Croix County,"$85,510 "
559111,WI,Sauk County,"$103,403 "
559113,WI,Sawyer County,"$45,129 "
559115,WI,Shawano County,"$80,326 "
559117,WI,Sheboygan County,"$90,444 "
559119,WI,Taylor County,"$42,894 "
559121,WI,Trempealeau County,"$56,324 "
559123,WI,Vernon County,"$80,347 "
559125,WI,Vilas County,"$38,843 "
559127,WI,Walworth County,"$200,311 "
559129,WI,Washburn County,"$34,699 "
559131,WI,Washington County,"$142,414 "
559133,WI,Waukesha County,"$182,286 "
559135,WI,Waupaca County,"$96,099 "
559137,WI,Waushara County,"$49,098 "
559139,WI,Winnebago County,"$93,651 "
559141,WI,Wood County,"$122,430 "
560054,WY,CASPER,"$76,690 "
560060,WY,CHEYENNE,"$95,795 "
569001,WY,Albany County,"$57,217 "
569003,WY,Big Horn County,"$20,955 "
569005,WY,Campbell County,"$39,605 "
569007,WY,Carbon County,"$28,626 "
569009,WY,Converse County,"$16,846 "
569011,WY,Crook County,"$6,929 "
569013,WY,Fremont County,"$66,547 "
569015,WY,Goshen County,"$23,387 "
569017,WY,Hot Springs County,"$7,990 "
569019,WY,Johnson County,"$12,991 "
569021,WY,Laramie County,"$33,336 "
569023,WY,Lincoln County,"$19,005 "
569025,WY,Natrona County,"$24,100 "
569027,WY,Niobrara County,"$7,921 "
569029,WY,Park County,"$33,641 "
569031,WY,Platte County,"$17,036 "
569033,WY,Sheridan County,"$49,314 "
569035,WY,Sublette County,"$8,027 "
569037,WY,Sweetwater County,"$43,577 "
569039,WY,Teton County,"$25,170 "
569041,WY,Uinta County,"$24,645 "
569043,WY,Washakie County,"$11,087 "
569045,WY,Weston County,"$8,197 "
729001,PR,Adjuntas Municipio,"$158,025 "
729003,PR,Aguada Municipio,"$253,658 "
729005,PR,AGUADILLA MUNICIPIO,"$899,014 "
729007,PR,Aguas Buenas Municipio,"$173,605 "
729009,PR,Aibonito Municipio,"$158,901 "
729011,PR,Añasco Municipio,"$169,881 "
729013,PR,ARECIBO MUNICIPIO,"$1,321,826 "
729015,PR,Arroyo Municipio,"$172,547 "
729017,PR,Barceloneta Municipio,"$137,873 "
729019,PR,Barranquitas Municipio,"$182,287 "
729021,PR,BAYAMON MUNICIPIO,"$2,197,783 "
729023,PR,CABO ROJO MUNICIPIO,"$222,487 "
729025,PR,CAGUAS MUNICIPIO,"$1,633,318 "
729027,PR,Camuy Municipio,"$202,881 "
729029,PR,CANOVANAS MUNICIPIO,"$239,260 "
729031,PR,CAROLINA MUNICIPIO,"$1,873,159 "
729033,PR,Cataño Municipio,"$171,776 "
729035,PR,CAYEY MUNICIPIO,"$233,497 "
729037,PR,Ceiba Municipio,"$77,164 "
729039,PR,Ciales Municipio,"$132,904 "
729041,PR,CIDRA MUNICIPIO,"$212,771 "
729043,PR,Coamo Municipio,"$243,378 "
729045,PR,Comerío Municipio,"$176,215 "
729047,PR,Corozal Municipio,"$246,434 "
729049,PR,Culebra Municipio,"$13,404 "
729051,PR,Dorado Municipio,"$189,276 "
729053,PR,FAJARDO MUNICIPIO,"$172,973 "
729054,PR,Florida Municipio,"$79,990 "
729055,PR,Guánica Municipio,"$213,326 "
729057,PR,GUAYAMA MUNICIPIO,"$220,381 "
729059,PR,Guayanilla Municipio,"$151,416 "
729061,PR,GUAYNABO MUNICIPIO,"$923,471 "
729063,PR,Gurabo Municipio,"$228,655 "
729065,PR,Hatillo Municipio,"$230,448 "
729067,PR,Hormigueros Municipio,"$79,750 "
729069,PR,HUMACAO MUNICIPIO,"$755,473 "
729071,PR,ISABELA MUNICIPIO,"$234,525 "
729073,PR,Jayuya Municipio,"$115,793 "
729075,PR,JUANA DIAZ MUNICIPIO,"$766,312 "
729077,PR,Juncos Municipio,"$212,060 "
729079,PR,Lajas Municipio,"$156,675 "
729081,PR,Lares Municipio,"$248,522 "
729083,PR,Las Marías Municipio,"$96,845 "
729085,PR,Las Piedras Municipio,"$189,596 "
729087,PR,Loíza Municipio,"$217,224 "
729089,PR,Luquillo Municipio,"$133,684 "
729091,PR,MANATI MUNICIPIO,"$236,612 "
729093,PR,Maricao Municipio,"$54,094 "
729095,PR,Maunabo Municipio,"$90,743 "
729097,PR,MAYAGUEZ MUNICIPIO,"$1,370,278 "
729099,PR,Moca Municipio,"$237,426 "
729101,PR,Morovis Municipio,"$193,820 "
729103,PR,Naguabo Municipio,"$167,455 "
729105,PR,Naranjito Municipio,"$184,752 "
729107,PR,Orocovis Municipio,"$168,151 "
729109,PR,Patillas Municipio,"$158,238 "
729111,PR,Peñuelas Municipio,"$193,457 "
729113,PR,PONCE MUNICIPIO,"$2,485,896 "
729115,PR,Quebradillas Municipio,"$153,556 "
729117,PR,Rincón Municipio,"$87,696 "
729119,PR,RIO GRANDE MUNICIPIO,"$256,287 "
729121,PR,Sabana Grande Municipio,"$156,092 "
729123,PR,Salinas Municipio,"$241,714 "
729125,PR,SAN GERMAN MUNICIPIO,"$186,720 "
729127,PR,SAN JUAN MUNICIPIO,"$4,988,606 "
729129,PR,San Lorenzo Municipio,"$265,270 "
729131,PR,SAN SEBASTIAN MUNICIPIO,"$247,892 "
729133,PR,Santa Isabel Municipio,"$129,042 "
729135,PR,TOA ALTA MUNICIPIO,"$278,893 "
729137,PR,TOA BAJA MUNICIPIO,"$1,022,693 "
729139,PR,TRUJILLO ALTO MUNICIPIO,"$281,482 "
729141,PR,Utuado Municipio,"$247,192 "
729143,PR,Vega Alta Municipio,"$208,934 "
729145,PR,VEGA BAJA MUNICIPIO,"$830,369 "
729147,PR,Vieques Municipio,"$80,643 "
729149,PR,Villalba Municipio,"$183,139 "
729151,PR,Yabucoa Municipio,"$247,286 "
729153,PR,YAUCO MUNICIPIO,"$262,131 "
600001,AS,American Samoa,"$406,428 "
660001,GU,Guam,"$1,106,525 "
690001,MP,Northern Marianas,"$295,601 "
780001,VI,Virgin Islands,"$671,446 "
139003,GA,Atkinson County,"$35,426 "
